p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc
Hardswish,0.0019848907776535973,0,0,4,1,2,1,on,0.0002451636010325391,98,79.90628051757812,-1.158201813697815,-0.32225900888442993,192,188.8703255653381,419.28839635849,1692098889.961892,1692099120.3796127,0.32225900888442993,46058.83984375,1.158201813697815,42.89241409301758,79.90628051757812,78.58842468261719,79.6266098022461
Hardswish,0.1874283266999214,4,0,0,4,1,3,off,2.3130353582121576e-05,58,78.83605194091797,-1.6203937530517578,-0.10936109721660614,193,189.97034883499143,367.25635838508606,1692098891.0619142,1692099068.3475702,0.10936109721660614,35432.48828125,1.6203937530517578,11.82399559020996,78.83605194091797,88.51752471923828,78.45999908447266
Hardswish,0.3330539563917903,3,0,0,0,1,4,off,2.3913892637223943e-05,105,64.5902328491211,-1.0690048933029177,-0.10532799363136292,195,212.3260881900787,437.29292392730713,1692098913.4176536,1692099138.3841295,0.10532799363136292,44968.6953125,1.0690048933029177,11.965801239013672,64.5902328491211,85.96338653564453,64.12963104248047
Hardswish,0.008403489210293285,0,0,3,0,0,2,off,3.023387440595178e-05,195,85.08882141113281,-0.657425045967102,-0.3401903808116913,2,0.8315074443817139,336.7083637714386,1692098701.9230862,1692099037.79843,0.3401903808116913,64251.64453125,0.657425045967102,47.16015625,85.08882141113281,99.8567123413086,84.34048461914062
Hardswish,0.0012993567918522034,0,1,4,2,0,2,off,4.420497870136353e-05,122,74.59040069580078,-1.4204039573669434,-0.5757541656494141,20,0.8315370082855225,402.7779960632324,1692098701.9231353,1692099103.8691132,0.5757541656494141,77465.8671875,1.4204039573669434,77.52706146240234,74.59040069580078,93.12913513183594,76.80652618408203
Hardswish,0.004052686275677359,4,0,0,3,4,4,off,1.7008030214807514e-05,48,38.6018180847168,-2.45466685295105,-0.10868479311466216,200,221.69337821006775,454.5238711833954,1692098922.7849443,1692099155.61507,0.10868479311466216,46552.49609375,2.45466685295105,11.701324462890623,38.6018180847168,42.11689758300781,33.87824249267578
Hardswish,0.4908487455125139,2,0,0,1,0,3,off,0.000896920532376387,117,69.91253662109375,-0.7418032884597778,-0.3436030447483063,203,229.80565071105957,462.3130724430084,1692098930.897222,1692099163.404283,0.3436030447483063,46491.8984375,0.7418032884597778,46.96108627319336,69.91253662109375,79.88532257080078,67.32234191894531
Hardswish,0.035010756725624176,4,0,2,0,3,1,off,0.0009838907837115762,95,82.2353744506836,-1.3146193027496338,-0.3476540744304657,205,231.0543351173401,503.4304308891296,1692098932.1459012,1692099204.5216384,0.3476540744304657,54450.484375,1.3146193027496338,47.092586517333984,82.2353744506836,92.0285415649414,81.42546081542969
Hardswish,0.05503171874543272,1,1,0,1,2,2,off,0.0009635416063357454,114,74.33641815185547,-0.8610826134681702,-0.5714656114578247,206,233.9838979244232,458.30362701416016,1692098935.0754657,1692099159.394833,0.5714656114578247,44839.24609375,0.8610826134681702,78.93101501464844,74.33641815185547,87.54148864746094,74.87181854248047
ReLU,0.016386160010402506,3,1,2,3,4,1,on,0.00017510082483023618,70,83.90351867675781,-1.5220110416412354,-0.3650110363960266,21,0.8315005302429199,251.63841366767883,1692098701.9230728,1692098952.7295086,0.3650110363960266,47240.08984375,1.5220110416412354,50.7482795715332,83.90351867675781,86.44332885742188,83.48772430419922
Hardswish,0.011901333970239038,1,1,0,1,0,2,off,0.0006044664156799948,81,74.75577545166016,-0.6441453695297241,-0.31095343828201294,210,240.1564564704895,356.1655330657959,1692098941.2480242,1692099057.2567427,0.31095343828201294,23177.0390625,0.6441453695297241,43.2904167175293,74.75577545166016,86.49502563476562,74.82968139648438
Hardswish,0.005070645078066928,3,1,1,0,2,0,off,0.0007606687594817904,124,83.58723449707031,-0.7196996212005615,-0.3433484733104706,211,240.62197303771973,462.0618143081665,1692098941.7135377,1692099163.153002,0.3433484733104706,44263.26953125,0.7196996212005615,47.298439025878906,83.58723449707031,97.3129653930664,84.2956314086914
Hardswish,0.1857959577423139,4,2,4,1,1,0,off,3.667191036006725e-05,66,77.78427124023438,-1.8041194677352903,-0.3426598012447357,22,0.8315863609313965,239.32765245437625,1692098701.9231603,1692098940.4178414,0.3426598012447357,44776.734375,1.8041194677352903,42.83786392211914,77.78427124023438,88.82884979248047,76.6363754272461
Hardswish,0.016693341805097604,1,1,1,0,3,1,on,0.0009935637136319591,139,10.513145446777344,-0.5469138026237488,-0.10476437956094742,223,285.3621220588684,466.9955942630768,1692098986.4536965,1692099168.0867991,0.10476437956094742,36301.88671875,0.5469138026237488,11.652017593383787,10.513145446777344,10.611919403076172,12.10299587249756
Mish,0.37953715882703454,0,3,0,3,2,2,on,5.331848715477544e-05,44,83.22908020019531,-3.077056884765625,-0.6078934669494629,23,0.8315134048461914,301.2050573825836,1692098701.9231014,1692099002.2961595,0.6078934669494629,57150.1796875,3.077056884765625,86.70649719238281,83.22908020019531,85.78075408935547,83.65117645263672
Mish,0.18546593258798144,1,1,1,4,0,1,on,5.4153864656130266e-05,170,12.27227020263672,-1.237815499305725,-0.05938902869820595,24,0.8315043449401855,455.8515853881836,1692098701.9231005,1692099156.9426816,0.05938902869820595,88078.9765625,1.237815499305725,7.830193519592285,12.27227020263672,10.458943367004396,10.423670768737791
Hardswish,0.019484942420055613,3,2,0,3,4,1,on,5.0335871253877046e-05,144,85.02913665771484,-1.4567197561264038,-0.36150872707366943,25,0.8316271305084229,493.096138715744,1692098701.9232285,1692099194.1872191,0.36150872707366943,95528.28125,1.4567197561264038,50.39244079589844,85.02913665771484,90.18115997314452,85.06947326660156
Mish,0.041843091340751926,3,1,0,0,1,2,off,0.000242630152183029,109,85.78141784667969,-1.5502235889434814,-0.3473236560821533,27,0.8413994312286377,371.699095249176,1692098701.932969,1692099072.7901666,0.3473236560821533,71251.078125,1.5502235889434814,47.2471809387207,85.78141784667969,97.82313537597656,85.64077758789062
Hardswish,0.0015288582134310082,3,0,3,4,0,3,on,0.00018016125592178124,86,73.1292724609375,-1.2564480304718018,-0.1549721211194992,28,0.8414461612701416,261.70119976997375,1692098701.933015,1692098962.792291,0.1549721211194992,49250.4140625,1.2564480304718018,19.82435607910156,73.1292724609375,69.77603149414062,70.99227142333984
ReLU,0.00821121005063448,4,1,2,0,4,2,off,0.00012521484665926183,22,69.53272247314453,-2.1328179836273193,-0.5612757802009583,29,0.8419778347015381,108.08168292045592,1692098701.9335442,1692098809.1719537,0.5612757802009583,18529.6640625,2.1328179836273193,79.5151596069336,69.53272247314453,78.96299743652344,69.863037109375
Hardswish,0.0018116328133919056,2,4,3,0,3,1,on,1.0999683691799624e-05,43,74.57414245605469,-1.4672091007232666,-0.3681633770465851,30,0.8363573551177979,156.57891011238098,1692098701.927927,1692098857.6699934,0.3681633770465851,28225.15625,1.4672091007232666,51.5413703918457,74.57414245605469,72.6150131225586,74.4566879272461
Hardswish,0.0010284150153968823,0,2,4,0,4,2,on,0.00012188546076327876,85,69.75083923339844,-2.1042439937591553,-0.5583896040916443,32,0.8415758609771729,387.5121376514435,1692098701.9331453,1692099088.60321,0.5583896040916443,74411.6484375,2.1042439937591553,78.67426300048828,69.75083923339844,67.82836151123047,69.09813690185547
ReLU,0.001169100737347561,2,2,3,1,2,0,on,2.7422128864197683e-05,53,73.14966583251953,-1.1785719394683838,-0.7984410524368286,33,0.836054801940918,165.98968052864075,1692098701.92762,1692098867.0807912,0.7984410524368286,30107.748046875,1.1785719394683838,125.4880599975586,73.14966583251953,72.14188385009766,75.07494354248047
Hardswish,0.032944156643471154,4,2,3,1,0,0,on,5.068457413454129e-05,21,72.97490692138672,-1.3119094371795654,-0.3497181534767151,34,0.8367576599121094,71.90104341506958,1692098701.9283264,1692098772.9911735,0.3497181534767151,11299.0693359375,1.3119094371795654,46.78563690185547,72.97490692138672,72.93196868896484,72.34931945800781
ReLU,0.05879887771610198,3,1,1,1,0,4,off,2.4091252194752268e-05,100,79.63414001464844,-1.0819236040115356,-0.11255022883415222,35,0.8408877849578857,228.7085702419281,1692098701.932454,1692098929.7996907,0.11255022883415222,42650.91015625,1.0819236040115356,11.774133682250977,79.63414001464844,91.06585693359376,78.66104888916016
Mish,0.25240435730031585,4,4,3,2,2,2,on,2.3211824164723537e-05,24,70.86390686035156,-4.525543689727783,-0.8134075999259949,37,0.8368701934814453,239.7898349761963,1692098701.9284396,1692098940.880924,0.8134075999259949,44866.828125,4.525543689727783,118.00865173339844,70.86390686035156,69.44528198242188,69.25349426269531
Hardswish,0.001975813557793547,3,2,1,2,0,2,off,5.909330442157635e-05,129,82.73184204101562,-1.1845024824142456,-0.8061270713806152,38,0.8412864208221436,379.6881663799286,1692098701.9328537,1692099080.7792575,0.8061270713806152,72847.21875,1.1845024824142456,120.71224212646484,82.73184204101562,96.43817138671876,80.21757507324219
ReLU,0.984356666597299,0,0,2,0,1,3,on,0.0008354920944057695,138,58.475467681884766,-0.8487894535064697,-0.3574783205986023,39,0.8366949558258057,334.44768261909485,1692098701.928262,1692099035.5387886,0.3574783205986023,63799.8671875,0.8487894535064697,46.25792694091797,58.475467681884766,57.79129409790039,62.561744689941406
Hardswish,0.01140662698816758,0,2,0,4,4,4,off,0.0001765070785366239,76,62.51643371582031,-2.4907565116882324,-0.3339483141899109,4,0.8315622806549072,411.8284204006195,1692098701.9231646,1692099112.9195054,0.3339483141899109,79275.8515625,2.4907565116882324,43.754756927490234,62.51643371582031,71.66485595703125,61.95620346069336
Hardswish,0.0016520879796607815,4,0,0,4,4,2,on,1.3238195880423816e-05,1,22.09671211242676,-2.389023542404175,-0.34321972727775574,40,0.8363664150238037,20.190491914749146,1692098701.9279375,1692098721.281017,0.34321972727775574,967.3480834960938,2.389023542404175,42.93549728393555,22.09671211242676,17.363943099975586,23.176664352416992
ReLU,0.0017750343038354813,1,3,4,3,1,4,off,0.0001688408160810988,124,73.4372329711914,-1.7553668022155762,-0.1317528486251831,41,0.8420579433441162,486.2772243022918,1692098701.933629,1692099187.3682914,0.1317528486251831,94164.59375,1.7553668022155762,14.920013427734377,73.4372329711914,79.64382934570312,73.23694610595703
Mish,0.0010441340993098632,3,1,1,1,1,2,off,0.0009579847856837364,41,25.35436630249023,-1.7992790937423706,-0.34218090772628784,42,0.8415453433990479,153.44196915626526,1692098701.9331138,1692098854.5322397,0.34218090772628784,27597.796875,1.7992790937423706,47.67880630493164,25.35436630249023,35.9684944152832,13.606327056884766
Hardswish,0.06732902323225297,2,0,1,3,1,3,off,3.5466359413822064e-05,63,81.94341278076172,-0.8950715661048889,-0.35691529512405396,43,0.8412902355194092,153.5288484096527,1692098701.932861,1692098854.619857,0.35691529512405396,27615.107421875,0.8950715661048889,49.23220443725586,81.94341278076172,91.96592712402344,82.77694702148438
Hardswish,0.7756507510207274,2,3,1,1,0,4,on,1.491745396594858e-05,141,85.09971618652344,-1.2838979959487915,-0.34576714038848877,44,0.8354089260101318,410.6795654296875,1692098701.9269753,1692099111.7706058,0.34576714038848877,79046.765625,1.2838979959487915,48.59538269042969,85.09971618652344,86.35345458984375,85.01681518554688
Hardswish,0.7218008524981623,0,3,3,1,3,1,off,0.0006085358703101469,157,74.22360229492188,-0.8124147653579712,-0.15225335955619812,46,0.8408670425415039,347.0940160751343,1692098701.9324343,1692099048.1850648,0.15225335955619812,66328.5703125,0.8124147653579712,19.450551986694336,74.22360229492188,78.66927337646484,69.19922637939453
Mish,0.015868822019799545,3,0,3,1,0,1,off,6.826683551620173e-05,4,51.33858871459961,-1.6050595045089722,-0.13245639204978943,47,0.8355526924133301,27.19927191734314,1692098701.9271188,1692098728.2903411,0.13245639204978943,2368.158935546875,1.6050595045089722,15.791621208190918,51.33858871459961,52.38463592529297,51.54622268676758
Hardswish,0.480807661242898,1,0,0,0,2,3,on,3.0332960273026884e-05,105,82.40760803222656,-0.7148052453994751,-0.3387141525745392,48,0.8414344787597656,211.97032761573792,1692098701.9330032,1692098913.0613694,0.3387141525745392,39304.171875,0.7148052453994751,47.13722229003906,82.40760803222656,86.11730194091797,82.82490539550781
Hardswish,0.1739674375703986,2,2,4,3,4,0,off,1.7893296834576602e-05,42,79.23873138427734,-2.205477237701416,-0.5682310461997986,49,0.8353853225708008,217.29471969604492,1692098701.9269505,1692098918.3848312,0.5682310461997986,40369.296875,2.205477237701416,82.78142547607422,79.23873138427734,88.36283111572266,77.97579193115234
ReLU,0.15457188438108194,0,1,3,1,3,4,off,0.0006900926612724884,189,86.3813705444336,-1.164454698562622,-0.13225547969341278,5,0.8315653800964355,485.3172948360443,1692098701.923166,1692099186.408351,0.13225547969341278,93972.2734375,1.164454698562622,15.721124649047852,86.3813705444336,98.23345184326172,86.25122833251953
Mish,0.008318480463554422,4,3,3,3,4,4,on,2.1284191913354357e-05,2,37.511810302734375,-4.088861465454102,-0.15493899583816528,51,0.8353292942047119,32.88259983062744,1692098701.9268966,1692098733.972835,0.15493899583816528,3502.9296875,4.088861465454102,19.365917205810547,37.511810302734375,31.667490005493164,33.74393081665039
Hardswish,0.0010270581820794717,3,1,4,2,0,1,off,2.0116512962160977e-05,132,71.7648696899414,-1.3380794525146484,-0.35537171363830566,53,0.8416664600372314,392.482949256897,1692098701.9332335,1692099093.5740218,0.35537171363830566,75406.296875,1.3380794525146484,47.20987701416016,71.7648696899414,81.43536376953125,72.05696868896484
ReLU,0.18219026320470744,4,3,0,2,0,0,off,0.00039811619571356434,41,49.62247467041016,-1.347534418106079,-0.3461052477359772,55,0.8415703773498535,130.77479457855225,1692098701.9331372,1692098831.8649414,0.3461052477359772,23078.28125,1.347534418106079,46.84437942504883,49.62247467041016,71.14849090576172,46.9443359375
Mish,0.006619339593275566,1,3,3,1,2,0,on,0.00036301177487375966,44,77.59947967529297,-2.2842211723327637,-0.3726798892021179,57,0.8419451713562012,212.07785964012143,1692098701.933514,1692098913.1679478,0.3726798892021179,39339.1953125,2.2842211723327637,51.18212127685547,77.59947967529297,76.61917877197266,77.04755401611328
ReLU,0.26627163503615475,1,1,2,4,2,0,on,1.2804859568001134e-05,109,85.2377700805664,-1.4641258716583252,-0.5707309246063232,59,0.835503339767456,368.373165845871,1692098701.927071,1692099069.4642754,0.5707309246063232,70584.78125,1.4641258716583252,79.35173034667969,85.2377700805664,90.17144775390624,84.13722229003906
Mish,0.04551985213268188,0,4,4,1,4,2,off,0.0006434590342212798,22,55.19427490234375,-3.1399405002593994,-0.31859683990478516,6,0.831627368927002,156.19003248214722,1692098701.923247,1692098857.2801914,0.31859683990478516,28147.1953125,3.1399405002593994,43.32052993774414,55.19427490234375,58.709617614746094,51.30093765258789
Mish,0.026473640477899785,4,2,4,3,1,4,on,0.00012276901936102014,14,59.38032150268555,-3.6894302368164062,-0.35271790623664856,61,0.8350367546081543,119.1907398700714,1692098701.9266028,1692098820.2811005,0.35271790623664856,20749.15234375,3.6894302368164062,46.795188903808594,59.38032150268555,56.28688430786133,58.598514556884766
Hardswish,0.05379876499301781,0,3,4,3,3,1,off,0.0003063994765375971,124,78.47090911865234,-1.277282476425171,-0.1524318903684616,63,0.8352816104888916,386.00113439559937,1692098701.926851,1692099087.0922272,0.1524318903684616,74109.140625,1.277282476425171,19.17445945739746,78.47090911865234,91.96833801269533,80.4733657836914
ReLU,0.46266231621776327,4,3,4,4,0,1,off,0.0008816724728882376,110,29.451940536499023,-2.1464293003082275,-0.10096699744462968,64,0.8353271484375,517.1091663837433,1692098701.9268956,1692099218.2002256,0.10096699744462968,100330.484375,2.1464293003082275,11.811817169189451,29.451940536499023,49.53458786010742,27.952238082885746
ReLU,0.2537504565033677,4,0,0,1,4,3,off,0.00020359740472017385,66,50.30840301513672,-1.8236808776855469,-0.1074453741312027,65,0.8356797695159912,234.85268878936768,1692098701.9272478,1692098935.942897,0.1074453741312027,43881.41796875,1.8236808776855469,11.761523246765137,50.30840301513672,63.846229553222656,48.17225646972656
ReLU,0.10278587595027004,2,1,0,1,3,4,off,1.5995783156952017e-05,142,87.2543716430664,-1.2862083911895752,-0.35170939564704895,66,0.8415849208831787,428.4103264808655,1692098701.933155,1692099129.5014114,0.35170939564704895,82594.0078125,1.2862083911895752,47.09170913696289,87.2543716430664,99.4870834350586,87.18592071533203
ReLU,0.0628745459493452,2,4,1,3,1,2,on,1.0515363230299529e-05,3,35.85230255126953,-1.6014364957809448,-0.5759179592132568,67,0.841559886932373,25.724019050598145,1692098701.933131,1692098726.814177,0.5759179592132568,2073.272216796875,1.6014364957809448,82.75525665283203,35.85230255126953,32.13722610473633,32.16273498535156
Hardswish,0.93412698282701,3,3,3,0,0,1,off,0.0006477628888911741,60,41.54230880737305,-0.7774786949157715,-0.1531217098236084,68,0.8420462608337402,141.14664483070374,1692098701.9336135,1692098842.2377424,0.1531217098236084,25140.458984375,0.7774786949157715,19.472980499267575,41.54230880737305,54.21427917480469,40.80660629272461
ReLU,0.0010238217115817014,0,2,1,2,2,3,off,0.0009204876945822804,153,81.0318832397461,-1.1934688091278076,-0.7933838963508606,70,0.8409755229949951,476.4027969837189,1692098701.9325414,1692099177.4938662,0.7933838963508606,92191.4140625,1.1934688091278076,116.83477783203124,81.0318832397461,92.90940856933594,79.73303985595703
ReLU,0.00949399039561062,2,0,1,3,3,3,on,4.576412687097979e-05,117,85.80108642578125,-0.9844893217086792,-0.39633864164352417,71,0.8409926891326904,304.9592607021332,1692098701.9325583,1692099006.0503738,0.39633864164352417,57901.02734375,0.9844893217086792,54.39752578735352,85.80108642578125,90.48590850830078,85.50428771972656
Mish,0.08189674219637379,0,4,2,3,0,0,off,1.563495644470337e-05,93,79.06478881835938,-2.795668601989746,-0.34954285621643066,72,0.8416745662689209,497.7890901565552,1692098701.9332442,1692099198.8802023,0.34954285621643066,96467.015625,2.795668601989746,47.67774200439453,79.06478881835938,93.98202514648438,75.33861541748047
Mish,0.012926292830296691,2,3,1,4,4,0,on,3.383364172791252e-05,18,71.813232421875,-3.043825149536133,-0.33736345171928406,73,0.8354196548461914,127.18219256401062,1692098701.9269862,1692098828.272405,0.33736345171928406,22346.93359375,3.043825149536133,47.828392028808594,71.813232421875,67.52259063720703,70.638427734375
Hardswish,0.004284783869614222,1,4,2,0,0,3,on,0.00019048332054780352,103,84.32929229736328,-1.3197402954101562,-0.34879371523857117,74,0.8361592292785645,328.704806804657,1692098701.9277296,1692099029.795882,0.34879371523857117,62649.46875,1.3197402954101562,45.28914642333984,84.32929229736328,88.0858383178711,83.76455688476562
Mish,0.0010749755102343551,2,0,0,0,2,3,on,8.219479957805228e-05,77,77.92760467529297,-2.4349143505096436,-0.5601785182952881,76,0.8372070789337158,383.9656777381897,1692098701.9287753,1692099085.0567596,0.5601785182952881,73707.8984375,2.4349143505096436,83.92684173583984,77.92760467529297,77.03225708007812,78.22635650634766
Hardswish,0.014901194754501685,2,4,4,2,0,2,on,1.1652811469659374e-05,76,84.31920623779297,-2.3564791679382324,-0.7702040076255798,77,0.8411500453948975,393.3404152393341,1692098701.9327197,1692099094.4315023,0.7702040076255798,75577.6484375,2.3564791679382324,117.26324462890624,84.31920623779297,88.95863342285156,83.4850845336914
Hardswish,0.12877196629069043,2,0,4,2,0,2,off,0.0006876414804290389,94,79.22757720947266,-1.738519310951233,-0.7973653674125671,78,0.8420400619506836,375.3279502391815,1692098701.9336083,1692099076.4190507,0.7973653674125671,71975.7109375,1.738519310951233,113.62224578857422,79.22757720947266,88.39869689941406,77.92520141601562
Hardswish,0.8976798199918641,2,0,2,0,4,1,off,0.000928942643135836,46,29.970203399658203,-1.6174076795578003,-0.5514100790023804,79,0.8369221687316895,218.0731372833252,1692098701.928491,1692098919.1642292,0.5514100790023804,40538.33984375,1.6174076795578003,78.98096466064453,29.970203399658203,50.052494049072266,28.75525283813477
Hardswish,0.01946918497528922,3,3,3,1,4,2,on,0.00034011484084837387,47,83.40229797363281,-1.5885008573532104,-0.3977398574352264,8,0.8315865993499756,189.61279582977295,1692098701.9231837,1692098890.703854,0.3977398574352264,34832.55078125,1.5885008573532104,54.7059211730957,83.40229797363281,84.33090209960938,83.04061126708984
Hardswish,0.007933149296426105,0,2,0,0,2,2,off,0.00010374744923980187,32,80.59098815917969,-0.980485200881958,-0.778191328048706,83,0.8360104560852051,88.74456787109375,1692098701.9275763,1692098789.8355768,0.778191328048706,14664.96484375,0.980485200881958,114.47603607177734,80.59098815917969,90.4168701171875,80.87162780761719
