p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc
Hardswish,0.026981590653500677,2,1,1,3,2,0,on,0.0008395720400514737,160,88.40144348144531,-0.9632136821746826,-0.5817728638648987,768,2105.3612098693848,2485.0716569423676,1692100807.0590296,1692101186.7691262,0.5817728638648987,75922.78125,0.9632136821746826,82.61270141601562,88.40144348144531,94.15147399902344,88.51567077636719
Hardswish,0.013107190670033825,3,1,1,0,0,0,on,0.0009008225063592828,198,86.85844421386719,-0.49088039994239807,-0.104450523853302,769,2108.0791943073273,2354.2688348293304,1692100809.777012,1692101055.9663093,0.104450523853302,49213.26171875,0.49088039994239807,11.665234565734863,86.85844421386719,89.36409759521484,86.13328552246094
Hardswish,0.10020219169470268,2,0,1,1,2,1,on,0.0003221625835681594,176,88.41382598876953,-0.8815507888793945,-0.5714372992515564,773,2118.09987616539,2498.3058412075043,1692100819.7976985,1692101200.0033026,0.5714372992515564,76016.5,0.8815507888793945,77.53446197509766,88.41382598876953,92.95675659179688,87.82684326171875
ReLU,0.18396560012743593,0,1,2,0,1,1,on,0.0006605710051366264,198,89.54669952392578,-0.6206310391426086,-0.33604151010513306,776,2131.5451538562775,2394.6054124832153,1692100833.2429714,1692101096.3028812,0.33604151010513306,52587.40234375,0.6206310391426086,42.516605377197266,89.54669952392578,94.68648529052734,89.55575561523438
Hardswish,0.03459345088674448,2,1,1,2,0,0,on,0.00025968663837338797,199,89.363525390625,-0.8215039968490601,-0.5620467066764832,780,2146.6332924365997,2536.6922237873077,1692100848.3311164,1692101238.3896942,0.5620467066764832,78002.5078125,0.8215039968490601,78.11399841308594,89.363525390625,96.47234344482422,88.9365463256836
Hardswish,0.007425022204203805,0,0,1,0,0,1,on,0.0007754724694669965,182,78.25193786621094,-0.36345550417900085,-0.06260330975055695,782,2149.2296521663666,2302.636360168457,1692100850.9274704,1692101004.3338318,0.06260330975055695,30656.791015625,0.36345550417900085,7.809133052825928,78.25193786621094,79.94981384277344,81.07726287841797
Hardswish,0.019354619211652664,0,2,1,1,1,2,on,9.718390334814296e-05,164,87.88248443603516,-0.8470012545585632,-0.5606180429458618,784,2154.5237953662872,2473.98499250412,1692100856.2216134,1692101175.6824648,0.5606180429458618,63867.5859375,0.8470012545585632,78.71898651123047,87.88248443603516,95.1503448486328,88.46360778808594
Hardswish,0.34897393276974736,2,1,0,0,0,1,on,0.00011029125550666272,199,89.51390838623047,-0.5610553026199341,-0.3191196918487549,785,2156.119206905365,2427.768949985504,1692100857.8170283,1692101129.4664102,0.3191196918487549,54305.34765625,0.5610553026199341,43.008689880371094,89.51390838623047,96.35832977294922,89.39257049560547
Hardswish,0.04140696344189585,0,0,3,0,0,0,on,9.702888923290288e-05,180,79.8259506225586,-0.4751119613647461,-0.10308900475502014,789,2163.7505757808685,2395.7546892166138,1692100865.4483953,1692101097.4521596,0.10308900475502014,46376.234375,0.4751119613647461,11.678800582885742,79.8259506225586,74.6135025024414,76.71244049072266
Hardswish,0.25965945923931644,2,0,1,0,1,3,on,6.30414995302962e-05,198,87.52580261230469,-0.7544088363647461,-0.34840863943099976,793,2176.0341658592224,2530.123883485794,1692100877.731985,1692101231.8213642,0.34840863943099976,70793.296875,0.7544088363647461,46.84314727783203,87.52580261230469,92.66521453857422,86.8677749633789
Hardswish,0.28392157193854783,3,0,2,1,1,1,on,1.4227462327808664e-05,192,88.20126342773438,-0.8103064298629761,-0.3468259572982788,795,2179.5372881889343,2529.4729855060577,1692100881.2351084,1692101231.1704602,0.3468259572982788,69962.546875,0.8103064298629761,46.82618713378906,88.20126342773438,95.92057037353516,88.1535415649414
Hardswish,0.03576057175670728,4,0,1,0,0,1,on,0.00021573358934206895,191,71.04219055175781,-0.8394345045089722,-0.06297428905963898,796,2183.3087246418,2500.248599290848,1692100885.0065436,1692101201.9460552,0.06297428905963898,63363.359375,0.8394345045089722,7.869361400604248,71.04219055175781,71.09464263916016,71.25481414794922
Hardswish,0.02338415731104581,0,3,2,0,1,1,on,4.504704739520306e-05,191,88.35181427001953,-0.6970905661582947,-0.35338109731674194,797,2183.948618888855,2510.0490202903748,1692100885.6464407,1692101211.746437,0.35338109731674194,65195.328125,0.6970905661582947,48.13761520385742,88.35181427001953,95.0892333984375,88.01631164550781
Hardswish,0.032836739491299255,3,1,3,3,0,0,on,0.0002532933257931151,149,86.99034881591797,-0.7535223364830017,-0.1542287319898605,798,2183.9594688415527,2480.452492713928,1692100885.6572957,1692101182.1499283,0.1542287319898605,59273.859375,0.7535223364830017,19.788246154785156,86.99034881591797,91.4173583984375,87.07453918457031
Hardswish,0.011685538801692432,0,4,1,0,1,1,on,0.00029711854015754816,182,15.175984382629396,-0.810090184211731,-0.06332825869321823,801,2191.49170422554,2474.557077407837,1692100893.1895232,1692101176.254553,0.06332825869321823,56588.4765625,0.810090184211731,7.755239486694336,15.175984382629396,11.218280792236328,13.74049949645996
Hardswish,0.06181564663089853,2,0,1,0,0,1,on,3.931008992100553e-05,181,87.48580932617188,-0.5799809098243713,-0.33339837193489075,803,2200.404562473297,2448.7567281723022,1692100902.1023817,1692101150.4541883,0.33339837193489075,49645.765625,0.5799809098243713,43.328956604003906,87.48580932617188,95.3914566040039,87.94352722167969
Hardswish,0.01282568831712113,1,0,1,0,0,2,on,0.0002385205323785932,187,88.09710693359375,-0.5950115323066711,-0.33046600222587585,804,2200.730004787445,2460.0916447639465,1692100902.4278262,1692101161.7891097,0.33046600222587585,51847.6015625,0.5950115323066711,42.98755645751953,88.09710693359375,95.30835723876952,87.94041442871094
ReLU,0.048952607408114815,2,1,1,1,0,1,on,0.00019818145398382145,175,87.55641174316406,-0.6164354681968689,-0.3343733847141266,805,2213.4759809970856,2460.130805492401,1692100915.1737986,1692101161.8282845,0.3343733847141266,49315.44140625,0.6164354681968689,42.91828155517578,87.55641174316406,94.02162170410156,88.5709457397461
Hardswish,0.011314568855859176,2,0,1,0,1,1,on,0.0007831719658298533,179,18.20977020263672,-0.5878520011901855,-0.3256518244743347,806,2215.341149330139,2461.675323009491,1692100917.0389676,1692101163.3727517,0.3256518244743347,49242.16796875,0.5878520011901855,43.17115020751953,18.20977020263672,11.137795448303224,12.80996322631836
Hardswish,0.005806748064956809,3,1,1,0,1,1,on,8.300905330040996e-05,195,15.80436897277832,-0.5376664400100708,-0.1082380935549736,807,2218.150300502777,2458.3358981609344,1692100919.848122,1692101160.0333674,0.1082380935549736,48012.48828125,0.5376664400100708,11.692544937133787,15.80436897277832,13.411486625671388,13.075936317443848
Hardswish,0.03366915915845791,3,1,2,1,0,0,on,0.0004498206331251348,145,88.1957015991211,-0.7419360876083374,-0.3448556363582611,814,2239.5350892543793,2517.9312148094177,1692100941.2329066,1692101219.6286788,0.3448556363582611,55654.5859375,0.7419360876083374,47.292964935302734,88.1957015991211,93.77674102783205,88.1666488647461
Hardswish,0.022389519315300095,1,1,1,0,1,1,on,0.0005740249558189911,191,9.584114074707031,-0.4098650813102722,-0.05865731090307236,819,2248.1709649562836,2421.01748418808,1692100949.868785,1692101122.7149596,0.05865731090307236,34544.6171875,0.4098650813102722,7.788547515869141,9.584114074707031,10.242486953735352,10.509225845336914
Hardswish,0.5676757655900758,3,1,2,0,0,0,on,0.00029665030188161815,140,83.64319610595703,-0.7360070943832397,-0.34313201904296875,829,2271.0916771888733,2528.8771829605103,1692100972.7894952,1692101230.574663,0.34313201904296875,51532.4296875,0.7360070943832397,47.621219635009766,83.64319610595703,84.46427154541016,83.75657653808594
ReLU,0.3962287683584196,1,1,2,1,1,1,on,6.348898247346707e-05,171,88.16361236572266,-0.6892114281654358,-0.33442988991737366,835,2281.839903116226,2522.6705605983734,1692100983.5377202,1692101224.3680074,0.33442988991737366,48141.44921875,0.6892114281654358,42.7918701171875,88.16361236572266,94.34038543701172,87.95657348632812
Hardswish,0.7475109773893371,3,0,1,0,0,1,on,0.00023916860758330035,190,83.23613739013672,-0.5104466676712036,-0.09812594205141068,839,2294.725521802902,2529.033816576004,1692100996.423348,1692101230.7312758,0.09812594205141068,46836.97265625,0.5104466676712036,11.513643264770508,83.23613739013672,88.13701629638672,85.6360855102539
Hardswish,0.15763381051090514,2,4,0,0,1,3,on,0.0002380011233859189,195,89.49006652832031,-1.2148810625076294,-0.35324910283088684,922,2542.08003950119,3073.3161129951477,1692101243.7778609,1692101775.0132446,0.35324910283088684,106222.5234375,1.2148810625076294,47.09675979614258,89.49006652832031,96.15437316894531,89.8092269897461
Hardswish,0.024234947571839513,0,0,1,0,0,3,on,2.245690580295281e-05,173,85.67281341552734,-0.4678163230419159,-0.1108146384358406,1000,2753.730494737625,2945.47749376297,1692101455.4283168,1692101647.1749537,0.1108146384358406,38324.78515625,0.4678163230419159,11.82975959777832,85.67281341552734,90.2630844116211,85.40886688232422
Hardswish,0.04473339305757815,1,0,1,0,0,2,on,2.413374140829389e-05,163,87.76405334472656,-0.5977627038955688,-0.3314628303050995,1002,2756.6724293231964,2986.668067216873,1692101458.3702514,1692101688.3655255,0.3314628303050995,45989.578125,0.5977627038955688,42.9431037902832,87.76405334472656,94.81781005859376,87.88655090332031
ReLU,0.5992430542245768,0,0,2,0,1,1,on,0.0001484661934349178,148,85.44722747802734,-0.5803663730621338,-0.3346894085407257,1004,2758.676304101944,2962.0250849723816,1692101460.3741274,1692101663.7225056,0.3346894085407257,40645.109375,0.5803663730621338,42.38790512084961,85.44722747802734,86.17961120605469,84.25408172607422
Hardswish,0.040048394535691006,2,1,0,1,0,1,on,0.0009713870697394132,172,88.33206176757812,-0.5943465232849121,-0.3218718469142914,1006,2759.9030652046204,3003.1009907722473,1692101461.600885,1692101704.798464,0.3218718469142914,48614.9921875,0.5943465232849121,43.30652618408203,88.33206176757812,92.61799621582033,88.41596984863281
Hardswish,0.3263111836846487,0,1,1,0,0,3,on,0.0001312837982946609,192,86.51470184326172,-0.5198619365692139,-0.11357734352350236,1008,2763.007597923279,3000.736409187317,1692101464.7054212,1692101702.4338355,0.11357734352350236,47521.03515625,0.5198619365692139,11.90919589996338,86.51470184326172,90.0732421875,86.56448364257812
Hardswish,0.007221457065711644,0,0,2,0,1,1,on,8.684449664988526e-05,198,87.63600158691406,-0.5671345591545105,-0.3267424404621124,1010,2776.990656375885,3042.556380748749,1692101478.688476,1692101744.2538538,0.3267424404621124,53088.5625,0.5671345591545105,42.50433349609375,87.63600158691406,92.7063446044922,87.27365112304688
Hardswish,0.5185106030812922,0,3,0,0,0,3,on,1.1705667782767816e-05,180,84.1976318359375,-0.6132875680923462,-0.135738804936409,1011,2777.372494697571,3063.5756888389587,1692101479.070314,1692101765.273159,0.135738804936409,57215.97265625,0.6132875680923462,15.808466911315918,84.1976318359375,79.43418884277344,82.01534271240234
Hardswish,0.4306883862031341,1,0,0,1,0,3,on,6.022396951776995e-05,159,85.06998443603516,-0.5419038534164429,-0.10920938104391098,1016,2804.0995264053345,3021.186321258545,1692101505.7973447,1692101722.883775,0.10920938104391098,43392.69921875,0.5419038534164429,11.9257173538208,85.06998443603516,84.70327758789062,85.46424102783203
Hardswish,0.027363789098892113,3,1,1,0,0,0,on,0.0003005382592689131,150,84.70903015136719,-0.4950969219207764,-0.10517432540655136,1031,2838.7404601573944,3027.2290251255035,1692101540.4382873,1692101728.9265046,0.10517432540655136,37673.01953125,0.4950969219207764,11.698116302490234,84.70903015136719,87.80391693115234,85.6012954711914
Hardswish,0.06693537219099789,0,3,0,1,0,0,on,0.00013664769675966797,161,81.40960693359375,-0.4948253929615021,-0.1078808456659317,1041,2874.942075252533,3071.5359592437744,1692101576.639896,1692101773.2334328,0.1078808456659317,39301.6171875,0.4948253929615021,11.711421966552734,81.40960693359375,77.66168975830078,82.26493835449219
Hardswish,0.01872977597162799,1,0,1,0,0,1,on,2.5432207779720367e-05,166,15.337267875671388,-0.3849066495895386,-0.06592470407485962,1051,2904.8310725688934,3052.6385984420776,1692101606.5288918,1692101754.336046,0.06592470407485962,29536.888671875,0.3849066495895386,7.839608192443848,15.337267875671388,10.603348731994627,11.37925624847412
Mish,0.06928656016236742,1,1,2,2,3,2,on,3.323900897631114e-05,199,88.50798034667969,-3.1042215824127197,-0.8196996450424194,608,1648.2186841964722,2847.3072497844696,1692100349.9165063,1692101549.0047047,0.8196996450424194,239793.015625,3.1042215824127197,118.12134552001952,88.50798034667969,95.1906280517578,88.15264129638672
Mish,0.1218837439842306,2,2,1,3,0,1,on,0.0001372315618986298,178,88.17706298828125,-2.4040703773498535,-0.5952844619750977,618,1675.4637866020205,2545.512487411499,1692100377.1616046,1692101247.2099469,0.5952844619750977,173985.15625,2.4040703773498535,80.76241302490234,88.17706298828125,95.70742797851562,88.89509582519531
Mish,0.2553987274517337,2,2,1,3,0,0,on,0.0001137345741937136,178,89.7116928100586,-2.4903457164764404,-0.5923680067062378,641,1769.857749223709,2630.090274810791,1692100471.5555704,1692101331.7877314,0.5923680067062378,172022.0,2.4903457164764404,81.20051574707031,89.7116928100586,97.41973876953124,89.81153869628906
Mish,0.0627954730649729,0,0,2,1,3,0,on,0.0007908966101684401,184,89.11106872558594,-1.8928343057632449,-0.34927281737327576,656,1819.4801530838013,2551.2521357536316,1692100521.1779728,1692101252.9496017,0.34927281737327576,146329.734375,1.8928343057632449,48.144187927246094,89.11106872558594,95.59766387939452,89.67658996582031
Mish,0.04555054080995933,2,1,1,1,3,1,on,0.0001894344136726516,198,88.32576751708984,-1.7191503047943115,-0.3455686569213867,672,1860.8592834472656,2553.1730580329895,1692100562.5571043,1692101254.870515,0.3455686569213867,138438.109375,1.7191503047943115,47.744266510009766,88.32576751708984,95.5143585205078,88.33627319335938
Hardswish,0.03495264076288034,2,2,1,2,4,2,on,0.0002115023941007039,174,89.73269653320312,-1.899953842163086,-1.0686606168746948,681,1873.9397208690643,2625.6344244480133,1692100575.6375391,1692101327.3318565,1.0686606168746948,150314.3125,1.899953842163086,149.23646545410156,89.73269653320312,96.40809631347656,88.82485961914062
Mish,0.04547510623749825,2,3,1,0,4,1,on,0.000886490011747211,175,85.12556457519531,-2.2161386013031006,-0.35650089383125305,684,1878.9961178302765,2712.9435415267944,1692100580.6939409,1692101414.6409998,0.35650089383125305,166764.75,2.2161386013031006,47.51717376708984,85.12556457519531,87.80168151855469,85.87604522705078
Mish,0.02287296962546865,2,1,1,1,2,0,on,2.2131254947817617e-05,183,88.44877624511719,-1.8689881563186648,-0.5724223256111145,693,1889.8801596164703,2596.914417743683,1692100591.577979,1692101298.611881,0.5724223256111145,141382.234375,1.8689881563186648,78.74004364013672,88.44877624511719,95.66724395751952,88.1551284790039
Hardswish,0.09895464624073132,2,2,1,4,2,0,on,7.033638579509884e-05,180,89.38990020751953,-1.636685490608215,-0.7969034314155579,694,1904.7376582622528,2589.282686948776,1692100606.4354782,1692101290.980146,0.7969034314155579,136884.328125,1.636685490608215,114.95000457763672,89.38990020751953,96.20950317382812,88.88448333740234
Mish,0.08356463520826339,2,2,0,3,4,0,on,0.00016063925691368606,170,89.55262756347656,-3.128295660018921,-0.5794936418533325,695,1907.2424397468567,2983.4193890094757,1692100608.9402578,1692101685.116861,0.5794936418533325,215210.6875,3.128295660018921,82.63993835449219,89.55262756347656,96.18136596679688,89.79596710205078
Mish,0.05395130963189605,2,1,1,4,1,2,on,0.00011289192017336898,195,85.06304168701172,-2.352649211883545,-0.5722890496253967,696,1908.0975379943848,2890.7949628829956,1692100609.795364,1692101592.4924374,0.5722890496253967,196519.96875,2.352649211883545,78.46456146240234,85.06304168701172,82.51026916503906,85.38449096679688
Mish,0.050670909349867656,2,1,1,3,4,0,on,0.00018532393177715507,181,87.77521514892578,-2.2165021896362305,-0.34709054231643677,708,1933.5309393405912,2765.541338443756,1692100635.228762,1692101467.2387934,0.34709054231643677,166396.796875,2.2165021896362305,47.92170715332031,87.77521514892578,94.47088623046876,88.00192260742188
Mish,0.03629835988640717,2,1,1,1,0,2,on,1.7329370955328917e-05,191,87.66337585449219,-1.838550686836243,-0.5612289905548096,713,1942.8810424804688,2663.714122056961,1692100644.57886,1692101365.4116042,0.5612289905548096,144141.96875,1.838550686836243,78.12024688720703,87.66337585449219,93.6786651611328,87.046630859375
Mish,0.016160072026661417,2,3,0,0,1,0,on,6.774564600218409e-05,179,88.01038360595703,-1.6769219636917114,-0.3553883731365204,722,1969.426730632782,2596.9265899658203,1692100671.1245492,1692101298.6240642,0.3553883731365204,125475.3828125,1.6769219636917114,47.11098098754883,88.01038360595703,94.97620391845705,87.57865142822266
Mish,0.02744291876480751,2,2,1,1,2,0,on,0.00041673265913815704,192,90.35353088378906,-2.6462676525115967,-0.788669764995575,728,1982.3492255210876,2990.031772136688,1692100684.04705,1692101691.7292373,0.788669764995575,201519.796875,2.6462676525115967,113.2542724609375,90.35353088378906,97.109375,90.1698989868164
ReLU,0.2853981291909396,2,4,1,2,1,3,on,0.00014390781758583175,182,87.57520294189453,-1.558995008468628,-0.5856197476387024,729,1984.089821577072,2579.5861492156982,1692100685.78764,1692101281.2836185,0.5856197476387024,119074.6875,1.558995008468628,82.65515899658203,87.57520294189453,93.79532623291016,87.6889419555664
Mish,0.09520123278642408,4,1,2,1,1,1,on,0.00014288192550429744,171,88.77203369140625,-1.8984545469284055,-0.3340786397457123,731,1994.7698414325712,2609.433524131775,1692100696.4676597,1692101311.1310048,0.3340786397457123,122908.1953125,1.8984545469284055,42.96150207519531,88.77203369140625,95.14837646484376,88.81922149658203
Mish,0.038056192250977214,2,2,0,1,1,0,on,0.0001812218584692784,184,88.83519744873047,-1.8454927206039429,-0.5683895945549011,743,2028.911854982376,2758.295621871948,1692100730.609677,1692101459.9930809,0.5683895945549011,145852.125,1.8454927206039429,79.14588165283203,88.83519744873047,94.26192474365234,89.48303985595703
Mish,0.14635321111116814,2,4,1,1,4,1,on,0.0002990064855145089,184,84.19221496582031,-2.3456010818481445,-0.3417236804962158,749,2046.6790492534635,2971.91051030159,1692100748.3768694,1692101673.6079714,0.3417236804962158,185021.546875,2.3456010818481445,43.08026885986328,84.19221496582031,87.34915924072266,85.36953735351562
Mish,0.05042207276643448,2,1,1,2,4,0,on,0.0007875685975139184,176,88.45943450927734,-2.325509548187256,-0.559288501739502,750,2053.8347251415253,2920.5751106739044,1692100755.5325425,1692101622.2725875,0.559288501739502,173323.40625,2.325509548187256,78.3007583618164,88.45943450927734,93.6317367553711,88.82401275634766
ReLU,0.25171160763005207,1,1,2,0,2,2,on,1.341753111656196e-05,197,88.32071685791016,-1.1142834424972534,-0.8045436143875122,752,2055.3365054130554,2556.1159434318542,1692100757.0343268,1692101257.813399,0.8045436143875122,100131.2109375,1.1142834424972534,114.92425537109376,88.32071685791016,94.73918151855467,87.15106964111328
ReLU,0.021355079910073693,4,3,2,1,1,1,on,0.0001864547934260786,173,87.93827819824219,-1.3009804487228394,-0.34983086585998535,753,2055.3515326976776,2542.623612165451,1692100757.0493507,1692101244.321079,0.34983086585998535,97429.6953125,1.3009804487228394,47.51552963256836,87.93827819824219,94.04704284667967,88.13770294189453
Hardswish,0.02666260999949388,1,4,2,3,1,0,on,0.000645700768129881,182,88.2491226196289,-1.2854280471801758,-0.35424819588661194,755,2062.0906925201416,2573.6253859996796,1692100763.7885118,1692101275.322942,0.35424819588661194,102282.265625,1.2854280471801758,47.38166046142578,88.2491226196289,94.82445526123048,88.0826416015625
Mish,0.14801440736425137,1,2,2,1,4,1,on,6.797719190344686e-05,200,88.61424255371094,-2.387075424194336,-0.5594959855079651,756,2068.503564596176,3063.1229763031006,1692100770.201383,1692101764.8204503,0.5594959855079651,198913.140625,2.387075424194336,78.78971862792969,88.61424255371094,94.53800964355467,88.07015991210938
ReLU,0.1639000724259213,2,4,1,2,1,2,on,4.9505659105012994e-05,178,86.96110534667969,-1.6816353797912598,-0.7801281809806824,758,2074.8062555789948,2735.7513971328735,1692100776.50408,1692101437.448867,0.7801281809806824,132164.453125,1.6816353797912598,114.05724334716795,86.96110534667969,90.38724517822266,87.0534439086914
Mish,0.966136852417321,2,2,1,0,0,1,on,0.0006846865364693317,199,81.81309509277344,-2.3309109210968018,-0.5770430564880371,761,2078.897386789322,3044.617816209793,1692100780.5952055,1692101746.3152688,0.5770430564880371,193119.5,2.3309109210968018,78.4769515991211,81.81309509277344,88.68268585205078,74.4669189453125
ReLU,0.05452904182287541,2,0,1,2,1,2,on,0.00010178203787516604,189,89.73255157470703,-1.0929009914398191,-0.7966576218605042,763,2081.316354036331,2558.8973190784454,1692100783.0141778,1692101260.594782,0.7966576218605042,95491.4765625,1.0929009914398191,113.6546401977539,89.73255157470703,96.31378173828124,89.25641632080078
ReLU,0.06740752946768466,2,2,1,2,1,3,on,4.5023922086601985e-05,169,88.36642456054688,-1.1811648607254028,-0.8104001879692078,764,2083.440511703491,2568.3881294727325,1692100785.138333,1692101270.085601,0.8104001879692078,96964.8671875,1.1811648607254028,123.10903930664062,88.36642456054688,95.01187133789062,87.9627456665039
Hardswish,0.03567995842941722,2,1,1,4,4,0,on,0.0001821404193251585,182,86.01045989990234,-1.676221489906311,-0.33710595965385437,767,2093.9871747493744,2731.1708104610443,1692100795.6849935,1692101432.8682947,0.33710595965385437,127412.203125,1.676221489906311,43.73211669921875,86.01045989990234,90.61642456054688,85.37957763671875
Hardswish,0.22096190675473604,2,0,1,4,2,4,on,0.00011609170312496524,190,88.24616241455078,-2.086496591567993,-0.5711475610733032,770,2109.3532660007477,2908.0810012817383,1692100811.0510845,1692101609.7784474,0.5711475610733032,159720.953125,2.086496591567993,78.01416778564453,88.24616241455078,93.81917572021484,87.74837493896484
Hardswish,0.26283390439067195,1,2,1,3,4,0,on,7.872409110548611e-05,186,86.72219848632812,-1.3710757493972778,-0.3491605818271637,771,2110.4836938381195,2653.196772813797,1692100812.1815157,1692101354.8942518,0.3491605818271637,108517.9765625,1.3710757493972778,47.22605514526367,86.72219848632812,92.06014251708984,87.45035552978516
Mish,0.020376203929013615,3,2,0,1,1,0,on,0.000204161380394051,181,88.70310974121094,-1.757498264312744,-0.3516944348812103,772,2111.306437730789,2776.6133041381836,1692100813.0042574,1692101478.3107765,0.3516944348812103,133036.796875,1.757498264312744,47.140403747558594,88.70310974121094,95.74200439453124,88.73179626464844
Hardswish,0.022896865083593235,2,2,1,3,2,1,on,0.0002159583793899567,195,88.68161010742188,-1.172921657562256,-0.811962366104126,774,2125.50825881958,2690.5521624088287,1692100827.2060778,1692101392.2496383,0.811962366104126,112984.125,1.172921657562256,116.81558990478516,88.68161010742188,95.14183044433594,88.74223327636719
ReLU,0.13042837181740966,2,4,1,1,0,1,on,4.226118562048141e-05,179,86.66849517822266,-1.1524858474731443,-0.3358783423900604,777,2138.251575231552,2559.34849691391,1692100839.9493964,1692101261.0459356,0.3358783423900604,84194.78125,1.1524858474731443,43.07973098754883,86.66849517822266,94.5702133178711,87.37232208251953
Hardswish,0.10227579846136198,2,1,1,4,2,2,on,0.00026414695307393107,196,88.87928771972656,-1.6873306035995483,-0.792359471321106,779,2143.1936688423157,2882.5428891181946,1692100844.8914905,1692101584.2403517,0.792359471321106,147845.234375,1.6873306035995483,117.20571899414062,88.87928771972656,94.88693237304688,88.59949493408203
Hardswish,0.5845776030934863,2,4,2,0,0,1,on,0.00030678177002112597,174,88.158447265625,-1.3802881240844729,-0.559999406337738,781,2148.4617676734924,2664.6122455596924,1692100850.15959,1692101366.309797,0.559999406337738,103205.3828125,1.3802881240844729,77.66786193847656,88.158447265625,91.95850372314452,88.2343521118164
Hardswish,0.17830952451803453,2,3,1,0,3,1,on,0.0004825599467693071,189,87.94143676757812,-0.8799082636833191,-0.37279731035232544,783,2151.830121278763,2587.8308687210083,1692100853.5279412,1692101289.52834,0.37279731035232544,87175.53125,0.8799082636833191,50.6290168762207,87.94143676757812,92.39827728271484,87.77738189697266
Hardswish,0.029391589346250625,2,2,1,3,2,2,on,0.00025317458875146663,196,90.24365997314452,-1.3763713836669922,-1.0662397146224976,786,2156.63316655159,2807.9475049972534,1692100858.330994,1692101509.6449602,1.0662397146224976,130254.1015625,1.3763713836669922,174.8354949951172,90.24365997314452,96.8165512084961,89.74755859375
ReLU,0.2096042327258616,2,1,1,0,2,0,on,0.0002290428091153354,196,89.7507095336914,-0.8469407558441162,-0.5793760418891907,787,2162.5145406723022,2557.492619752884,1692100864.2123618,1692101259.190074,0.5793760418891907,78970.9375,0.8469407558441162,78.81930541992188,89.7507095336914,96.48484802246094,89.87210845947266
Hardswish,0.024116376673843903,2,0,1,2,1,2,on,5.079665197854596e-05,189,89.32147216796875,-1.0840855836868286,-0.7832812666893005,788,2163.237971305847,2643.846282720566,1692100864.9357927,1692101345.5437336,0.7832812666893005,96096.90625,1.0840855836868286,116.63937377929688,89.32147216796875,96.53983306884766,88.75301361083984
Hardswish,0.054582724491351056,2,2,1,3,3,0,on,0.000890575146785327,188,90.22947692871094,-1.053104043006897,-0.612169623374939,790,2167.139976978302,2682.3256685733795,1692100868.8377976,1692101384.0231378,0.612169623374939,103012.5078125,1.053104043006897,86.45215606689453,90.22947692871094,96.12987518310548,89.9997329711914
Hardswish,0.008675398850030273,2,2,1,0,1,1,on,0.00025375763490750034,198,14.014606475830078,-0.7802826166152954,-0.5654814839363098,791,2173.821623802185,2549.3134367465973,1692100875.5194452,1692101251.010893,0.5654814839363098,75073.6640625,0.7802826166152954,78.507080078125,14.014606475830078,11.954514503479004,12.231657028198242
Hardswish,0.1165145110215381,2,3,1,1,1,3,on,7.714528194497627e-05,189,84.06854248046875,-0.8951425552368164,-0.363477885723114,792,2174.1587297916412,2599.348037958145,1692100875.8565483,1692101301.0455103,0.363477885723114,85024.5078125,0.8951425552368164,50.944854736328125,84.06854248046875,85.92041015625,83.96492767333984
Hardswish,0.03660720358855556,3,2,0,2,1,0,on,0.0007792042003367406,197,89.9873275756836,-0.9341572523117064,-0.5677976012229919,794,2177.660898923874,2631.428642511368,1692100879.358716,1692101333.1261137,0.5677976012229919,90728.9453125,0.9341572523117064,81.46475982666016,89.9873275756836,96.81876373291016,89.774658203125
Hardswish,0.05205172912084894,2,1,3,3,1,0,on,1.5911374467990678e-05,167,88.83055114746094,-0.8602274060249329,-0.36357054114341736,799,2189.9707872867584,2563.61155629158,1692100891.6686108,1692101265.3090034,0.36357054114341736,74703.4921875,0.8602274060249329,52.78926086425781,88.83055114746094,96.45311737060548,88.89627075195312
ReLU,0.22963904268730567,0,1,2,4,2,2,on,1.521506217999303e-05,179,88.5757064819336,-1.6644951105117798,-0.8095029592514038,800,2191.349718093872,2847.169814348221,1692100893.047537,1692101548.8672874,0.8095029592514038,131139.390625,1.6644951105117798,114.42208099365234,88.5757064819336,94.6094207763672,88.31929779052734
Hardswish,0.006054582805395249,2,1,1,1,3,3,on,0.0001706328904672762,194,86.16714477539062,-0.8942906856536865,-0.3699808120727539,802,2195.425499200821,2626.716288805008,1692100897.1233196,1692101328.413757,0.3699808120727539,86233.5078125,0.8942906856536865,50.99396896362305,86.16714477539062,91.66651916503906,84.54796600341797
Hardswish,0.19989808867269948,2,0,1,4,4,0,on,0.00022592614094636647,181,88.14726257324219,-1.7305010557174685,-0.32699066400527954,808,2219.85593700409,2874.556348323822,1692100921.5537562,1692101576.253821,0.32699066400527954,130915.390625,1.7305010557174685,43.55818176269531,88.14726257324219,92.80413055419922,88.80720520019531
